GameId,GameName,Description
216132,Clans of Caledonia,"Clans of Caledonia is a mid-to-heavy economic game set in 19th-century Scotland. At this time, Scotland made the transition from an agricultural to an industrialized country that heavily relied on trade and export. In the following years, food production increased significantly to feed the population growth. Linen was increasingly substituted by the cheaper cotton and raising sheep was given high importance. More and more distilleries were founded and whisky became the premium alcoholic beverage in Europe.<br/><br/>Players represent historic clans with unique abilities and compete to produce, trade and export agricultural goods and of course whisky!<br/><br/>The game ends after five rounds. Each round consists of the three phases:<br/><br/>1. Players' turns<br/>2. Production phase<br/>3. Round scoring<br/><br/>1. Players take turns and do one of eight possible actions, from building, to upgrading, trading and exporting. When players run out of money, they pass and collect a passing bonus.<br/><br/>2. In the production phase, each player collects basic resources, refined goods and cash from their production units built on the game map. Each production unit built makes income visible on the player mat. Refined goods require the respective basic resource.<br/><br/>3. Players receive VPs depending on the scoring tile of the current round.<br/><br/>The game comes with eight different clans, a modular board with 16 configurations, eight port bonuses and eight round scoring tiles.<br/><br/>"
265784,Cleopatra and the Society of Architects: Deluxe Edition,"Designed by Bruno Cathala and Ludovic Maublanc, Cleopatra and the Society of Architects is a fun and engaging game that includes a three-dimensional palace that players compete to build. Players strive to become the wealthiest of Cleopatra's architects by constructing the most magnificent and valuable parts of her palace.<br/><br/>Players, however, will be tempted to trade in materials of dubious origins in order to build faster. While these corrupt practices might allow an architect to stay a step ahead of the rest, they come with a high price: the cursed corruption amulets honoring Sobek, the crocodile-god. When Cleopatra finally reaches her new palace at the end of the game, she punishes the most corrupted architects (i.e., the ones with the most amulets), depriving them of riches or giving them as a sacrifice to her crocodile! The wealthiest architect from among those still alive wins.<br/><br/>This new edition of Cleopatra and the Society of Architects has a new graphic design by Miguel Coimbra, a free-standing 3D palace, and rulebook updated by the designers for simplicity and fluidity, which incorporates these gameplay changes:<br/><br/><br/>     The combinations of resource cards to discard in order to build pieces of the palace have been reworked.<br/>     The player rewards for building the palace's pieces have been recalculated.<br/>     The consequences of corruption have been reviewed.<br/>     The Great Priest is no longer activated in the same way.<br/>     The player count has changed from 3-5 to 2-4.<br/>     There is a new specific system to manage the character cards, which are no longer part of the deck, and are instead handled separately.<br/><br/><br/>&mdash;description from the publisher<br/><br/>"
272739,Clinic: Deluxe Edition,"Your Town Center is flourishing, but as the city grows, the need for emergency medical care grows with it. Fortunately, you and your business partners have the wherewithal to build a clinic to help those in need of more than first aid. You quickly get a pre-admissions facility built to help process and route the different cases into the appropriate queues. Unfortunately, just before groundbreaking, your differing views of the ideal clinic cause a schism between you, and you go your separate ways, with patients already lining up in pre-admissions. Each of you decides to build the clinic of your dreams, trying to hire doctors, nurses, and maintenance staff, and build new modules, specialized services, and even parking, in order to meet the needs of the patients ailing in pre-admissions.<br/><br/>This is your Clinic! Build it however you like to give patients the care they need, so you can make your Clinic the most popular one in town!<br/><br/>Possible exhaustive list of differences between the Deluxe edition and previous edition:<br/>- The rules have been totally rewritten<br/>- The rules offer two sets up for beginners and experts<br/>- The rules include a solo variant<br/>- Many bonuses and penalties have been changed such as when a Patient dies in your hospital, the turn order has been updated and clarified<br/>- The box includes a bag of wooden laser cut meeples for the cars, the doctors, the staff and the nurses<br/><br/>"
264982,Coloma,"Coloma is the town where an unexpected event happened that shaped history of the Western Frontier. In the winter of 1848 a man building a sawmill on the South Fork of the American River spotted some bright nuggets in the tailrace waters below. Sure enough, it was gold! Though he tried to keep his discovery a secret, word spread quickly and it triggered the California Gold Rush of &lsquo;49.<br/><br/>Thousands of people arrived from far and wide, making Coloma one of the fastest growing boomtowns in the country. Claims were staked, camps and makeshift homes were built, and hotels and saloons sprung up almost overnight. Everyone wanted their cut of the land&rsquo;s wealth. For many it was Coloma or Bust!<br/><br/>In the game of Coloma, you are a pioneer who has recently traveled out West to strike it rich and make a name for yourself. You will prospect for gold and use your windfalls to recruit workers, rustle up horses, and establish businesses. You will also get opportunities to explore the surrounding riverways and frontier lands. But alas! You are not alone&mdash;every other pioneer seems to have gotten the same idea! Therefore, it will take extra cunning tactics on your part to not go Bust with the rest of them&hellip;<br/><br/>Overview of Play<br/>At the beginning of each chapter, you and the other players will simultaneously select an action to perform on the board. Once your selections are revealed, you must check if a majority of players chose the same action. If so, it is a Bust&mdash;which disables the Boom bonus that would be included otherwise. Then the players take turns performing actions, such as gaining resources, moving wagons on the map, building bridges and businesses, and placing camps and gunmen. After that, a section of the board is rotated&mdash;slightly changing the layout of the actions for the upcoming chapter.<br/><br/>When the rotating section hits high noon, the round ends with a bang: a shootout against an ever-growing number of outlaws! If you and the other players can outnumber the outlaws with your combined gunmen, you will get your fair share of the rewards. But if not, the rewards drop, and some of the gunmen will go to the graveyard... The game ends after the third shootout, and the player with the most points wins!<br/><br/>Coloma is a fast moving game with many paths to victory. It offers unique twists on simultaneous action selection, resource management, and engine-building. The town cards in your tableau allow you to play more efficiently, gain extra actions, and bend the rules to your advantage. With these cards and the bridge tiles (which add points based on what you achieve), you can create the perfect combination for your strategy and play style.<br/><br/>&mdash;description from the publisher<br/><br/>"
269160,Colors of Paris,"You are a painter in Colors of Paris, and you've decided to participate in &quot;Bateau Lavoir&quot;, a friendly competition between several painters in a workshop in Montmartre, Paris. The newspapers know about this challenge, so perhaps this is a good opportunity to become famous, following the path of C&eacute;zanne, Toulouse-Lautrec, Monet, or Renoir...<br/><br/>Colors of Paris is a management game in which you must take care of your paint tubes, mixtures, and time to create works, all the while anticipating others to perform as needed within a rotating set of actions.<br/><br/>"
269511,Cooper Island,"In the age of exploration the players arrive at a new home far away from their homeland. They try to settle the big island and each player tries to explore one part of it by placing landscape tiles. Landscape tiles grant resources and those are used to erect buildings with special abilities. Barriers on the island have to be removed in order to explore the island even further. Players build valuable statues and supply ships get them the supplies from the old world they need to be a successful settler on Cooper Island.<br/><br/>The special thing about Cooper Island is the way the players mark their victory points. They sail with ships around the island to show their progress. On their way around the island they find smaller islands inshore that grant valuable benefits. After five rounds, a game of Cooper Island ends and the player who developed the best and went on furthest with their ships will win.<br/><br/>&bull;&bull;&bull;<br/><br/>The second printing of the German and English versions of the game, along with the Spanish version of the game, include the Solo Against Cooper expansion that was originally available separately as a bonus item.<br/><br/>&mdash;description from the publisher<br/><br/>"
344277,Corrosion,"In Corrosion, each of you manages a factory and deploys engineers to build up diversified scoring and production engines. In the steam-filled air, however, your biggest enemy is time because most machines and gears rust away quickly, so you are well advised to also produce chrome gears and invest in rustproof and powerful chrome machines.<br/><br/>On your turn, you can either play an engineer card or turn the corrosion wheel of your factory:<br/><br/><br/>    Playing engineers mostly gains you new machines and qualified engineers. Other players can copy your engineer's action by playing an engineer of the same suit but a higher grade.<br/><br/><br/><br/>    Turning your corrosion wheel puts your machines to work and returns engineers to your hand, but also causes old gears and machines to rust.<br/><br/><br/>To be successful, you must cleverly co-ordinate your engineers and corrosion wheel and smoothly shift from one efficient engine to the next.<br/><br/>The game end is triggered once the special point supply or the award supply run out. Then, whoever was able to score the most points with their machines and awards wins.<br/><br/>"
270956,The Court of Miracles,"In The Court of Miracles, lead a guild of beggars, plot, use trickery and opportunism to build your renown and take over the old 16th century Paris.<br/><br/>Your goal is to establish your renown in Paris or to be the most influential when the Penniless King would have reached the end of his path...<br/><br/>At your turn, you may play a plot card, you have to place one of your (3) Rogue tokens, face down (secret ability), on any available spot in a neighborhood, and benefit from the effect of your spot (receive coins, draw plot cards or move  the Penniless King forward along his path). You may then perform the action of the neighborhood.<br/><br/>When a neighborhood is fully occupied, settle a standoff revealing each player's Rogue(s) token to know which player takes control of the neighborhood. Controlling a neighborhood will reward you each time another player performs its action.<br/><br/>You will be allowed to buy a 4th Rogue, cards or move the Penniless King Forward at the Renown Square.<br/><br/>Unless the Penniless King reaches the last space of his path before, the first player to place their 6th Renown token wins. Otherwise, the player with the most Renown tokens placed on the board wins the game.<br/><br/>"
248918,Court of the Dead: Mourners Call,"Everyone is already dead in the Underworld. It's time to join the factions of Bone, Flesh and Spirit as they work to achieve the goal of the Underworld: to gather enough forces to take on the celestials of Heaven and Hell to end their ceaseless war. If the players work diplomatically in Court of the Dead: Mourners Call to maintain a balance, they can ensure the Underworld survives long enough for them to also complete their collective and hidden individual objectives. The player who best contributes to these goals will earn Death's favor and a place among the elite of the Underworld.<br/><br/>You are a Mourner &mdash; an allegiant of Death &mdash; dedicated to realizing his noble ambition to end the celestial war and restore balance to the universe. However, Death's purpose includes your own ulterior motives. You and your fellow Mourners must unite and rise, or fall together. But only one Mourner will achieve their particular vision of the Underworld united. Your task will not be easy. While the Underworld is united in its purpose, it is divided in its strategy to achieve that aim. There are three factions in the Land of the Dead: Bone, Flesh, Spirit. Each is a unique path to rise up against Heaven and Hell.<br/><br/>You will need to strategically manipulate your influence within these factions, their strongholds and guilds, and within the Court of the Dead if you wish to achieve your ends. But beware: The power within mortal souls &mdash; known as Etherea &mdash; is a perilous substance. Use it carelessly, and you risk invoking the Dreadsgrip - a destructive force within every Mourner that consumes all it touches, including its former master. Failing to satiate the celestials&rsquo; war need, or triggering the Dreadsgrip, has dire consequences for all Mourners. Are you strong enough to achieve your own ambitions and be the champion for the uniting force for which all Mourners Call?<br/><br/>&mdash;description from the publisher<br/><br/>"
214887,CO₂: Second Chance,"In the 1970s, the governments of the world faced unprecedented demand for energy, and polluting power plants were built everywhere in order to meet that demand. Year after year, the pollution they generate increases, and nobody has done anything to reduce it. Now, the impact of this pollution has become too great, and humanity is starting to realize that we must meet our energy demands through clean sources of energy. Companies with expertise in clean, sustainable energy are called in to propose projects that will provide the required energy without polluting the environment. Regional governments are eager to fund these projects and to invest in their implementation.<br/><br/>If the pollution isn't stopped, it's game over for all of us.<br/><br/>In the game CO₂, each player is the CEO of an energy company responding to government requests for new, green power plants. The goal is to stop the increase of pollution while meeting the rising demand for sustainable energy &mdash; and of course profiting from doing so. You will need enough expertise, money, and resources to build these clean power plants. Energy summits will promote global awareness, and allow companies to share a little of their expertise while learning still more from others.<br/><br/>In CO₂, each region starts with a certain number of carbon emissions permits (CEPs) at its disposal. These CEPs are granted by the United Nations, and they must be spent whenever the region needs to install the energy infrastructure for a project or to construct a fossil fuel power plant. CEPs can be bought and sold on a market, and their price fluctuates throughout the game. You will want to try to maintain control over the CEPs.<br/><br/>Money, CEPs, green power plants that you've built, UN goals you've completed, company goals you've met, and expertise you've gained all give you victory points (VPs), which represent your company's reputation &mdash; and having the best reputation is the goal of the game &hellip; in addition to saving the planet, of course.<br/><br/>This new totally re-designed edition of CO₂ features a completely new iconography, an entirely new rulebook with lots of 3D pictures for easy comprehension of the rules, more balanced gameplay, a new events deck, improved and streamlined mechanisms, and upgraded wooden components for the power plants instead of the cardboard tokens in a game with a shorter play length. This version also features a co-operative mode of play as well as solo play based on goals.<br/><br/>"
300753,Cross Clues,Cross Clues is a cooperative party game about making connections between clues. Work together to fill in the grid of code words by giving single word clues that represent the crossing of two different code words in the grid. Consider your clues carefully and think as a team to fill in as much of the grid as possible! Thousands of different combinations guarantee endless fun!<br/><br/>&mdash;description from the publisher<br/><br/>
280480,Crystal Palace,"In Crystal Palace, players take on the role of a nation at the time of the first World Fair in London (1851), trying to create a buzz with spectacular inventions and the support of famous and powerful people.<br/><br/>Crystal Palace is a dice-placement game in which the players themselves determine the stats of their dice at the beginning of each round. The higher the number, the better &mdash; but it comes at a price. In the course of the game, dice are placed on eight action locations (Patent Office, Reform Club, London Times, Port of London, Waterloo Station, British Museum, Bank of England, Westminster) in a competition for the best resources, patents, and brains.<br/><br/>In a world of slightly weird inventions, you will meet people like Phileas Fogg, Levi Strauss and Amelia Edwards, and invent gadgets such as the Thinking machine, the Beer glass counter or the Climate changer.<br/><br/>&mdash;description from the publisher<br/><br/>"
179303,Cthulhu Realms,"In Cthulhu Realms, each player tries to reduce their opponents to insanity or have more sanity than their opponents when the deck runs out.<br/><br/>Each player starts the game with a small deck comprised of initiates, goons and followers. Five cards from the deck form a row of available cards on the table; with more than two players, place three available cards between each pair of players.<br/><br/>Each turn, you start with five cards in hand, playing those cards in order to put locations into play, boost your own sanity or reduce that of others, collect conjuring power to acquire new cards, and remove cards from the game. You can use the power of your locations once each turn. At the end of your turn, discard any cards still in hand and all entities and artifacts that you played.<br/><br/>If you lose all of your sanity, you're out of the game. If you're the only one at the table who's still sane, you win. Otherwise, the game ends when the deck runs out and whoever has the most sanity wins.<br/><br/>"
139976,Cthulhu Wars,"Cthulhu Wars is a strategy boardgame in which the players take the part of alien races and gods taken from the Cthulhu mythos created by H. P. Lovecraft. The game is physically large, and includes sixty-four  figurines of the cultists, monsters, aliens, and Great Old Ones that range in height from approximately 20 mm to nearly 180 mm.<br/><br/>The game takes place on a map of Earth. Each player takes the part of one of four factions included in the base game. At the start of a turn, players Gather Power, then, during a series of Action Rounds, they spend this Power to accomplish various tasks, such as recruiting Cultists, moving units, engaging in battle, summoning monsters, building Gates, casting spells, and Awakening their Great Old One. When all players run out of Power, the Action phase ends and the next turn begins. Victory is determined by accumulating points on the Doom Track. The first player to 30 is the lone victor *if* he has unlocked all six of spell books.<br/><br/>Driving the strategy are a player's wish to expand his power base, and his need to accomplish six tasks to acquire his faction's spell books. Each faction has a unique set of monsters, spell books, and special abilities, and has different requirements to acquire its spell books. All factions have multiple strategies open to them.<br/><br/>The base game supports 2-4 players (the map supports 5 players), but with new factions and maps released as expansions it can support up to 8 players.<br/><br/>"
344338,Cuphead: Fast Rolling Dice Game,"From the popular Cuphead video game, comes an all new fast action, original cooperative dice game where players must roll dice to defeat iconic bosses. Featuring the classic hand-drawn 1930&rsquo;s art style, this card and dice game emulates the side-scrolling, run-and-gun excitement from the video game. Work together to be quick and nimble to avoid the attacks and defeat the bosses to win. Includes custom art, 8 Boss Decks, custom dice and more!<br/><br/>Whats Included:<br/><br/>4 Player Boards<br/>1 Center Board<br/>1 Boss Health Tracker<br/>24 Six-Sided Dice<br/>20 Wallop Cards<br/>16 Health Tokens<br/>12 Parry Tokens<br/>40 Coins<br/>5 Time Tokens<br/>8 Boss Decks (25-40 cards each)<br/>1 Results Tracker<br/>1 Pad of Save Sheets<br/><br/>"
5298,Curses!,"Each player starts the party game Curses! by drawing one Curse card and placing it face-up on the table. What? Curses? How can this be a party?! Ah, but these Curses are fun, not malicious, something along the lines of &quot;You can't bend your elbows&quot; or &quot;You must declare eternal love to anyone who rings the bell during this game&quot;.<br/><br/>After that, each turn in Curses! the active player takes two actions in this order:<br/><br/><br/>    Draw a Challenge card. This card presents you with an action you must perform &ndash; a role to act out, a story to tell, an opinion to explain.<br/>    Draw a Curse card and give it to another player. &quot;You, bark like a dog whenever the player on your right reads a card!&quot;<br/><br/><br/>So where's the game? You must obey the Curses placed upon you at all times &ndash; and if someone notices that you're not barking or declaring eternal love or doing whatever else it is you're supposed to be doing, then that player rings the central bell and reveals you for a louse and a nogoodnik. As a penalty, you must turn the Curse card you violated face down. And while you might think that lifting a Curse is good, break three Curses and you're out of the game. Eventually only one person will remain, and this Curse-loving looney wins the game!<br/><br/>"
264321,Dead Man's Cabal,"You've conquered death and mastered all nine dimensions of space-time. Reality bends to your every whim and desire. You are the absolute best there ever has been, a necromancer at the top of their game. The only downside is that no one likes you on account of the creeping around with dead bodies and the lack of sunlight. But who needs friends when you can make them?<br/><br/>Dead Man's Cabal is a mid-weight strategy game from Daniel Newman, with game development from Jonathan Gilmour (Dead of Winter, Dinosaur Island). In the game, 2-4 players compete to bring the dead back to life so that they can throw a party with actual, you know, guests.<br/><br/>The gameplay is a clever interplay of a unique action selection mechanism that allows players to choose both a private action followed by a group action, requiring tense decision-making on the timing of the different phases of the game. Collect bodies, crystal skulls, and runes, then bring the dead back to life. This might sound simple enough, but triggering the actions in just the right order requires careful planning to make sure you aren't helping your competitors more than yourself.<br/><br/>&mdash;description from the publisher<br/><br/>"
245197,Deadwood 1876,"There&rsquo;s gold in the Black Hills of South Dakota, and you&rsquo;ve come to find (or steal) your share. You&rsquo;re staying at one of the three major establishments in Deadwood where you and your associates are working together to steal some of the gold-filled safes floating around town. But you suspect that the &ldquo;friends&rdquo; you&rsquo;re working with are secretly plotting to keep all the gold for themselves. Will you be ready to turn on them before they shoot you in the back?<br/><br/>In Deadwood 1876, you use cards from your hand to try to win Safes from other players. Safes contain Badges, Gold, or Showdown Guns. Near the end of the game, players with Badges get extra turns. After the final turn, the team with the most Gold will advance to the Final Showdown. There, teammates will have to fight each other to the death using Showdown Guns. The last person alive is the winner!<br/><br/>The game is a balance between teamwork and selfishness. If a player uses all of their best cards to hunt down Gold for their team, they&rsquo;ll be defenseless to fight against their teammates if they go to the Final Showdown. But if a player only goes after Guns and saves all of their best cards, their team might not have enough Gold to actually reach the Final Showdown. If someone on your team doesn&rsquo;t seem to be pulling their weight, they might be plotting to steal your gold after using you to get to the Finals! There may come a point where you need to gather Showdown Guns instead of Gold, or attack, mislead, frame, abandon, or banish your own teammates.<br/><br/>Deadwood 1876, volume 3 in the &quot;Dark Cities&quot; series from Facade Games, can have 2-9 players. Learn in 20 minutes, play in 20-40 minutes.<br/><br/>&mdash;description from the publisher<br/><br/>"
162082,Deus,"In Deus, players work to develop their own civilizations in a shared environment. Each player starts the game with five building cards, and on a turn a player either uses one of these cards to construct a building or discard one or more cards to make an offering to a god. Cards come in six colors: red for military, green for resource production, blue for trade, brown for scoring, purple for temples, and yellow for a variety of effects.<br/><br/>When you construct a building, you build it in the appropriate location on the modular game board &mdash; which is sized based on the number of players with the hexagonal tiles composed of seven landscape &quot;circles&quot; &mdash; then you place the card in your personal tableau in the appropriate stack of colored cards and activate the power of all of those cards already in your tableau, starting with the card at the bottom of the stack.<br/><br/>When you make an offering, you discard cards, then receive the help of a god associated with one of the cards that you discarded, with the number of cards determining the strength of the associated action. You then refill your hand to five cards.<br/><br/>The game ends either when all the barbarian villages on the game board have been surrounded and attacked or when all the temples have been constructed. Whoever has the most points wins.<br/><br/>"
310632,Dice Miner,"The Dwarves once lived beneath three mighty mountains. After centuries of war they defeated their age-old enemies the Dragons. Moving to the surface, the Dwarves built magnificent cities and won renown for their heartening beer.<br/><br/>But the Dragons have returned. Now, the Dwarves must remember their roots, clear old tunnels, and return to ancient caverns while fighting their primeval foes.<br/><br/>In each of three rounds, custom dice are rolled onto the mountain. You are a Dwarf hero, drafting dice for your hoard. Scores are tallied after each round before you re-roll your dice and the mountain is refilled.<br/><br/>Ultimately, Dice Miner is a game about drafting the dice you covet, adding them to your hoard, and pushing your luck to build massive combos and score as many points as you can.<br/><br/>"
216734,Dice Throne: Season One,"Dice Throne is a game of intriguing dice, tactical card play, powerful heroes, and unique abilities.<br/><br/>It's a fast-paced 2-6 player combat game (1v1, 2v2, 3v3, 2v2v2, or free-for-all). Select from a variety of heroes that play and feel completely distinct from one another. Attack opponents and activate abilities by rolling your hero's unique set of five dice. Accumulate combat points and spend them on cards that have a large range of effects, such as granting permanent hero upgrades, applying status effects, and manipulating dice directly (yours, your teammate's, or even your opponent's).<br/><br/><br/>Let's take a look at a turn of a 1v1 game.<br/><br/>The game begins with 2 players selecting their heroes. Player One chooses Moon Elf and player two picks Barbarian. Each player begins the game with 50 HP (Health Points).<br/><br/>Player One (the Moon Elf) won the roll to go first. The Moon Elf draws their 4 starting game cards and begins the game with 1 CP (Combat Point). <br/><br/>    Note- The player that wins the starting roll does not draw a card (above their starting hand of 4) or gain CP above their 1 starting CP. <br/><br/><br/><br/>The Moon Elf then checks for status effects (like poison, or Burn) to resolve.<br/><br/>The next phase is called Main Phase (1). This is where the Moon Elf player can upgrade their hero board with cards from their hands if they have enough CP to pay for the upgrades. They can also play any Main Phase Action cards (blue cards).<br/><br/>Then they enter the Offensive Roll Phase. The Moon Elf can take up to 3 roll attempts (with their 5 dice) to accomplish an action or attack from their hero board. After deciding on an action within the 3 roll attempts an action is declared.<br/><br/>Then the Defensive Roll Phase begins where the opponent (Barbarian) can use their defensive roll (as it appears on their hero board). The amount of damage or incoming status affects are resolved and that concludes the Defensive Roll Phase.<br/><br/><br/>     During Offensive and Defensive Roll Phase any player can play Roll Phase Action cards from their hand as long as they have the CP to pay for it.<br/><br/><br/>The Moon Elf player enters their second Main Phase where they can do any final hero board upgrades or play blue Main Phase Action cards.<br/><br/>The Moon Elf then must discard any extra cards over 6 from their hand.<br/><br/>The Barbarian player begins his turn by drawing one additional card (over his starting hand of 4) and gaining one CP (Combat Point) for a total of 2.<br/><br/>The Barbarian then follows the same phases the Moon Elf.<br/><br/>The game alternates hero turns until one player is at 0 Health.<br/><br/>DiceThrone is for 2-6 players, ages 8+, and runs 20-30 minutes for a battle. With the ever expanding gallery of heroes the game feels fresh each time you jump in!<br/><br/>"
266967,Dice Throne: Season Two – Cursed Pirate v. Artificer,"Dice Throne is a game of intriguing dice, tactical card play, powerful heroes, and unique abilities.<br/><br/>It's a fast-paced 2-6 player combat game (1v1, 2v2, 3v3, 2v2v2, or free-for-all). Select from a variety of heroes that play and feel completely distinct from one another. Attack opponents and activate abilities by rolling your hero's unique set of five dice. Accumulate combat points and spend them on cards that have a large range of effects, such as granting permanent hero upgrades, applying status effects, and manipulating dice directly (yours, your teammate's, or even your opponent's).<br/><br/>Dice Throne: Season Two introduces a roster of new heroes and intriguing new matchups.<br/><br/>A stand alone game supporting 2 players. Additional heroes required to play with more than 2 players.<br/><br/>"
266966,Dice Throne: Season Two – Gunslinger v. Samurai,"Dice Throne is a game of intriguing dice, tactical card play, powerful heroes, and unique abilities.<br/><br/>It's a fast-paced 2-6 player combat game (1v1, 2v2, 3v3, 2v2v2, or free-for-all). Select from a variety of heroes that play and feel completely distinct from one another. Attack opponents and activate abilities by rolling your hero's unique set of five dice. Accumulate combat points and spend them on cards that have a large range of effects, such as granting permanent hero upgrades, applying status effects, and manipulating dice directly (yours, your teammate's, or even your opponent's).<br/><br/>Dice Throne: Season Two introduces a roster of new heroes and intriguing new matchups.<br/><br/>A stand alone game supporting 2 players. Additional heroes required to play with more than 2 players.<br/><br/>"
266964,Dice Throne: Season Two – Seraph v. Vampire Lord,"Dice Throne is a game of intriguing dice, tactical card play, powerful heroes, and unique abilities.<br/><br/>It's a fast-paced 2-6 player combat game (1v1, 2v2, 3v3, 2v2v2, or free-for-all). Select from a variety of heroes that play and feel completely distinct from one another. Attack opponents and activate abilities by rolling your hero's unique set of five dice. Accumulate combat points and spend them on cards that have a large range of effects, such as granting permanent hero upgrades, applying status effects, and manipulating dice directly (yours, your teammate's, or even your opponent's).<br/><br/>Dice Throne: Season Two introduces a roster of new heroes and intriguing new matchups.<br/><br/>A stand alone game supporting 2 players. Additional heroes required to play with more than 2 players.<br/><br/>"
266965,Dice Throne: Season Two – Tactician v. Huntress,"Dice Throne is a game of intriguing dice, tactical card play, powerful heroes, and unique abilities.<br/><br/>It's a fast-paced 2-6 player combat game (1v1, 2v2, 3v3, 2v2v2, or free-for-all). Select from a variety of heroes that play and feel completely distinct from one another. Attack opponents and activate abilities by rolling your hero's unique set of five dice. Accumulate combat points and spend them on cards that have a large range of effects, such as granting permanent hero upgrades, applying status effects, and manipulating dice directly (yours, your teammate's, or even your opponent's).<br/><br/>Dice Throne: Season Two introduces a roster of new heroes and intriguing new matchups.<br/><br/>A stand alone game supporting 2 players. Additional heroes required to play with more than 2 players.<br/><br/>"
317457,Dinosaur World,"The triumph of science that led to dinosaurs returning to the world once more has become public knowledge. New parks spring up regularly, often beginning operations even before everything has been finalized. There is no shortage of patrons eager to be entertained by these returned species in new and exciting ways. However, as with any form of entertainment, elements of triumph are often accompanied by elements of tragedy. This means it is of the utmost importance that you take every precaution by ensuring each visitor signs the safety waiver before enjoying the wonders of Dinosaur World!<br/><br/>Each round in Dinosaur World, you draft a new r&eacute;sum&eacute; card to acquire new workers; spend workers to take public actions building your park and acquiring DNA; spend further workers to take private actions improving that park; then drive your jeep around experiencing the wonder and excitement of what you have built! Throughout the game you acquire victory points through a variety of means &mdash; and possibly a few visitor deaths as a natural consequence of overly enthusiastic dinosaur encounters. At the end of the game, you lose points if you accumulated too many deaths, then the player with the most points wins!<br/><br/>"
358027,Disney Big Thunder Mountain Railroad,"Step off the stagecoach and into the cursed mining town of Tumbleweed in Disney Big Thunder Mountain Railroad. Will you find fortune mining the mysterious mountain &mdash; or awaken its many dangers? Each turn, resources spill down the mountain, with you trying to collect those resources to upgrade your mining operation to score more points. Each round features twist-of-fate cards that mess with the environment through dangers like landslides and dynamite.<br/><br/>"
337929,Disney Gargoyles: Awakening,"In Disney Gargoyles: Awakening, which is named after the TV show, players each represent one of six Gargoyles characters &mdash; Goliath, Brooklyn, Lexington, Broadway, Hudson, or NYPD detective Elisa Maza &mdash; fight against baddies Xanatos and Demona in one of four scenarios on a three-dimensional cityscape board showing Manhattan as it was depicted in the cartoon. Three of the scenarios are co-operative, while the final one is not:<br/><br/><br/>    &quot;Reawakening&quot; &mdash; Face off against Xanatos and Demona to save Coldstone's mind.<br/>    &quot;Temptation and Magic&quot; &mdash; Defeat Demona, who has stolen the Grimorum Arcanorum to enslave innocents.<br/>    &quot;Information Warfare&quot; &mdash; Collect three stolen data disks on behalf of Xanatos.<br/>    &quot;Battle with the Steel Clan&quot; &mdash; One player takes control of Xanatos and the Steel Clan, aiming to defeat a hero or destroy the police tower, while the other players try to stop them as the Gargoyles.<br/><br/><br/>"
303648,Disney Hocus Pocus: The Game,"The Black Flame Candle has been lit.<br/>Now the Sanderson witches you must outwit;<br/>Or with a wretched evil potion,<br/>A foul spell they&rsquo;ll set in motion.<br/>Stun the witches and ruin the brew<br/>Before the sun can rise anew!<br/><br/>Disney Hocus Pocus: The Game, based on the 1993 movie &quot;Hocus Pocus&quot;, players must work together to ruin the Sanderson Witches&rsquo; potion three times before the sun rises. Players hold a hand of ingredients of different types and colors and attempt to match all ingredient types or colors in the cauldron.<br/><br/>Each turn, players ask a question about other players&rsquo; hands, referring to the ingredient type or color (but not both). (For example, &ldquo;Who has blue ingredients?&rdquo; or &ldquo;Who has newt saliva?&rdquo;) They then play a card from their hand into the cauldron and draw back up to three cards, ending their turn.<br/><br/>Some ingredient cards have Binx the cat or a spell book on them. When an ingredient with Binx is played into the cauldron, the active player puts the Binx mover in front of any player. That player then lays their cards down so everyone can see them and keeps them there until Binx is moved. If a spell book is played, the active player draws a card from the Spell deck and resolves the card. Spells generally do something to ruin players&rsquo; plans.<br/><br/>If you have cards showing all of one color or all of one object in the cauldron, then you've stunned one of the witches &mdash; and you need to stun the witches three times before time runs out! When stunned, a witch cannot cast spells from the deck.<br/><br/>Players also have four &ldquo;Tricks&rdquo; to use based on scenes from the movie; each Trick can be used once per game. For example, &quot;Burning Rain of Death&quot; allows you to discard three potion ingredients and draw three new potion ingredients.<br/><br/>"
337754,Disney It's a Small World Game,"It&rsquo;s the happiest cruise that ever sailed! Celebrate the classic Disney attraction, &ldquo;it&rsquo;s a small world,&rdquo; in this playful journey! Discover the joyful children and whimsical animals of the world. Collect colorful picture cards by spotting scenes that can be seen from your little boat. Can you collect the most cards before the end of the day?<br/><br/>"
